iter	prior	likelihood	posterior	prior_A	|A|	#indels	|indels|	#substs	P1/likelihood	P1/prior_A	P1/|A|	P1/#indels	P1/|indels|	P1/#substs	Scale[1]*|T|	|T|	rs07:log_rate	rs07:mean_length	Rates.gamma:alpha	hky85:kappa	hky85:pi[A]	hky85:pi[C]	hky85:pi[G]	hky85:pi[T]	scale[1]	scale1
72	-41.416707252342043	-3815.891502496695921	-3857.308209749037815	-1.020157357062075	1140	0	0	577	-3815.891502496695921	-1.020157357062075	1140	0	0	577	0.781913319930178	0.612572532678776	-8.584575302150963	1.9868785222116334	0.2620516216386992	17.782621628777846	0.29152444975617386	0.2858925801418049	0.1466449879568171	0.27593798214520404	1.276442018238845	1.276442018238845
73	-49.099951288800774	-3817.559875609071241	-3866.659826897871881	-0.994338044975724	1140	0	0	575	-3817.559875609071241	-0.994338044975724	1140	0	0	575	0.720605222007564	0.852726080345294	-9.31131551697481	2.329542368021094	0.28958198262967927	18.636675072548215	0.29823152628363153	0.28607043396983833	0.13341157751799848	0.28228646222853165	0.845060610455083	0.845060610455083
74	-55.437669884307546	-3813.460106901000017	-3868.897776785307542	-5.204082545636297	1140	0	0	575	-3813.460106901000017	-5.204082545636297	1140	0	0	575	0.744633581447176	1.129080126032332	-6.520458480670697	14.836109405646257	0.23945174759562188	19.716879971799777	0.2912356610681153	0.27935984162188554	0.13028203106750796	0.299122466242491	0.6595046394659969	0.6595046394659969
75	-47.823853991285056	-3822.945897503933793	-3870.769751495218770	-5.584689257888122	1140	0	0	577	-3822.945897503933793	-5.584689257888122	1140	0	0	577	0.800437114190947	0.716931664595237	-6.540566408290003	18.994572440333766	0.2709695302304529	18.25871551976071	0.31080841658253167	0.2981344719695489	0.1390377525772084	0.25201935887071103	1.1164761632377551	1.1164761632377551
76	-57.089077931866889	-3820.535746398268202	-3877.624824330135198	-3.775239503121274	1140	0	0	575	-3820.535746398268202	-3.775239503121274	1140	0	0	575	0.756116425366964	1.503875564052811	-7.149575411708121	11.21120735244266	0.30710489031004345	18.91836192131112	0.27522982884004904	0.31352526275290377	0.14621538938910394	0.26502951901794325	0.5027785831756568	0.5027785831756568
77	-61.624536952873221	-3810.913488523079650	-3872.538025475952963	-2.995136485515481	1140	0	0	577	-3810.913488523079650	-2.995136485515481	1140	0	0	577	0.919640424268708	1.263880589727399	-7.921786045301824	9.319058916653336	0.24475261740488632	24.515512630584517	0.2796542031207653	0.31856524375614337	0.13249063183510545	0.26928992128798585	0.7276323663353841	0.7276323663353841
78	-52.232618662203038	-3819.665335693563975	-3871.897954355767070	-2.322205737619928	1140	0	0	577	-3819.665335693563975	-2.322205737619928	1140	0	0	577	0.764793194894573	1.287747162499007	-7.478754303314439	3.802771674758144	0.24351160694431928	18.56838473336894	0.2860691647155661	0.2701990906506605	0.1569733270584645	0.28675841757530873	0.5939001204323465	0.5939001204323465
79	-41.312982807020227	-3826.484626906920312	-3867.797609713940346	-3.365718916691407	1140	0	0	575	-3826.484626906920312	-3.365718916691407	1140	0	0	575	0.875760596910121	0.867273694083954	-7.0512441069561245	5.122553685042529	0.27439368737469505	15.613245546525658	0.2976207696280156	0.28398262777298733	0.14801083657904235	0.2703857660199547	1.0097857261024519	1.0097857261024519
80	-48.442053290624756	-3821.661798353753966	-3870.103851644378665	-2.538577924073561	1140	0	0	575	-3821.661798353753966	-2.538577924073561	1140	0	0	575	0.844617468907809	0.612263223216747	-7.712371892662382	5.342461915299971	0.29197638696625344	21.454648364946276	0.27221068621664674	0.28335447311646816	0.1476834443827607	0.2967513962841244	1.3795005757006036	1.3795005757006036
81	-42.623942274910881	-3822.478282500870137	-3865.102224775780996	-2.249820874990952	1140	0	0	577	-3822.478282500870137	-2.249820874990952	1140	0	0	577	0.809267763697244	0.927798717989157	-7.109991563900838	2.099021871926848	0.23463050631230586	16.205193891159528	0.29053037960789424	0.280634394741733	0.14296207909849612	0.2858731465518767	0.8722449686621594	0.8722449686621594
82	-59.350285180419021	-3810.712928271539113	-3870.063213451958291	-2.054211464766553	1140	0	0	577	-3810.712928271539113	-2.054211464766553	1140	0	0	577	0.862791966344683	1.796980552335744	-7.519968172151426	2.6824562818321707	0.22743981354532836	21.212814033995777	0.2880209598442234	0.30808017252888076	0.13464897099788684	0.26924989662900906	0.48013428148858484	0.48013428148858484
83	-54.693246399651244	-3810.345130656230594	-3865.038377055881938	-2.654553728993015	1140	0	0	575	-3810.345130656230594	-2.654553728993015	1140	0	0	575	0.864699575196963	0.918999877014457	-7.612118433600193	5.355044041415669	0.2421647181110187	22.11984415319789	0.2922895021777678	0.30633637280378384	0.13364824044081544	0.26772588457763297	0.9409137006700166	0.9409137006700166
84	-52.767600165195873	-3815.153829932321514	-3867.921430097517259	-1.859864116639113	1140	0	0	577	-3815.153829932321514	-1.859864116639113	1140	0	0	577	0.785505444603161	1.319613761275191	-7.847160967878079	3.186805146843017	0.260596599000565	19.501519112366577	0.2844159376620843	0.2980844199392429	0.130901181130396	0.2865984612682767	0.5952540566446489	0.5952540566446489
85	-41.576800754757713	-3824.023270861765013	-3865.600071616522655	-1.320088730749983	1140	0	0	577	-3824.023270861765013	-1.320088730749983	1140	0	0	577	0.719292869033160	0.882921541411446	-8.394672184940603	2.5829826610598157	0.24971201292595743	15.177363457204496	0.2844159376620843	0.2980844199392429	0.130901181130396	0.2865984612682767	0.8146735981583276	0.8146735981583276
86	-51.400783029169475	-3814.093706802464112	-3865.494489831633473	-1.116132746859016	1140	0	0	577	-3814.093706802464112	-1.116132746859016	1140	0	0	577	0.797418048226372	1.038412213580960	-7.652266881702807	1.2867898798364763	0.2870788089667621	20.715132318873305	0.3077297821975333	0.2883727813063226	0.1266363994688118	0.2772610370273324	0.76792052115458	0.76792052115458
87	-37.748664879564160	-3821.201287453820896	-3858.949952333385227	-3.224141920226135	1140	0	0	577	-3821.201287453820896	-3.224141920226135	1140	0	0	577	0.797747868224115	0.657822857196558	-6.670999420282524	2.5042971551304505	0.2536026998516491	17.09760013600796	0.3050813514112	0.28589094368079837	0.13158301808032338	0.27744468682767837	1.2127092567501765	1.2127092567501765
88	-55.054157465748858	-3814.236446333907224	-3869.290603799656310	-1.564083150728273	1140	0	0	581	-3814.236446333907224	-1.564083150728273	1140	0	0	581	0.720468024576113	1.228759502252281	-7.73814059707689	2.333640680141801	0.267844811773757	20.743716668791503	0.3029653688210453	0.2839080618798845	0.13760618274193517	0.275520386557135	0.586337703395592	0.586337703395592
89	-55.958047860870963	-3818.970697300297161	-3874.928745161168081	-3.170740453881347	1140	0	0	575	-3818.970697300297161	-3.170740453881347	1140	0	0	575	0.784409877733219	1.922811000958474	-7.074646938214544	5.231846824217906	0.25311839466952124	16.823158124750545	0.2857515567577921	0.28237838715868535	0.1578341521004322	0.2740359039830904	0.40794954748137485	0.40794954748137485
90	-43.952873379498349	-3823.927793237791775	-3867.880666617289990	-2.921443004009149	1140	0	0	577	-3823.927793237791775	-2.921443004009149	1140	0	0	577	0.778922621468019	0.655603496995219	-7.185313615689118	4.825692992438881	0.22323672394397842	18.462208757735848	0.2857515567577921	0.28237838715868535	0.1578341521004322	0.2740359039830904	1.1881001627325056	1.1881001627325056
91	-56.895960770598307	-3817.902382428354031	-3874.798343198952352	-4.341914584993468	1140	0	0	580	-3817.902382428354031	-4.341914584993468	1140	0	0	580	0.903778306151347	1.456628307226886	-7.093197013646118	13.794535986754331	0.2505393403944258	20.416237695307014	0.299031613104845	0.2995227021631072	0.12937578112120363	0.272069903610844	0.6204591120928792	0.6204591120928792
92	-59.107920178536780	-3820.208968707229815	-3879.316888885766730	-4.064061602519850	1140	0	0	577	-3820.208968707229815	-4.064061602519850	1140	0	0	577	0.812715246283696	0.757010556960038	-7.453233720016801	19.752695359792977	0.28203067038974794	23.85797758370484	0.28580373200181025	0.3094116117120198	0.12365274925673152	0.28113190702943835	1.0735850891529888	1.0735850891529888
93	-63.180372617290537	-3811.609795152806328	-3874.790167770097014	-4.765206875934950	1140	0	0	575	-3811.609795152806328	-4.765206875934950	1140	0	0	575	0.947919371601123	0.861249675225970	-7.0092091935930165	16.5270042335191	0.19862383199979103	25.91663917554017	0.2923707039311395	0.2935438183531175	0.12649394425326219	0.2875915334624809	1.1006324865694874	1.1006324865694874
94	-56.055057860401121	-3818.418128407002769	-3874.473186267403889	-1.985175770486100	1140	0	0	577	-3818.418128407002769	-1.985175770486100	1140	0	0	577	0.973317329595068	1.562921029733227	-8.017374156835173	3.499502760048897	0.22453328101111183	18.70140562494769	0.29460431109971336	0.2957863876945331	0.1274603125551007	0.28214898865065285	0.6227552839065724	0.6227552839065724
95	-55.234295767955757	-3810.898727770812457	-3866.133023538768157	-4.125892400590299	1140	0	0	577	-3810.898727770812457	-4.125892400590299	1140	0	0	577	0.798142789705719	0.943685780412391	-6.621558640404954	5.474311941359436	0.24665765095383177	21.44016359022093	0.29838535628928353	0.2919475859260649	0.13117988077126122	0.2784871770133905	0.8457717666964633	0.8457717666964633
96	-53.208140925670989	-3818.534853463786476	-3871.742994389457635	-1.972778236260318	1140	0	0	575	-3818.534853463786476	-1.972778236260318	1140	0	0	575	0.652961862825413	1.194730568560981	-8.028779468242172	4.422353467386604	0.2356837665747664	19.3863478960372	0.3004850914292605	0.28696502728690965	0.13210299244382723	0.2804468888400027	0.5465348255145824	0.5465348255145824
97	-58.456588875532233	-3810.125019622376840	-3868.581608497909201	-4.508170030091872	1140	0	0	577	-3810.125019622376840	-4.508170030091872	1140	0	0	577	0.905314850767475	1.343430563673246	-6.666970602940165	6.552452849585419	0.2690583283634009	21.207974551709327	0.29229585714900524	0.2874612478660624	0.1393110567456334	0.2809318382392988	0.6738828751164759	0.6738828751164759
98	-52.533568706724139	-3810.842622623349598	-3863.376191330073652	-3.282438997369624	1140	0	0	577	-3810.842622623349598	-3.282438997369624	1140	0	0	577	0.812140648612167	0.965437001218449	-7.007813386156009	4.976475963061026	0.24544062991098065	21.620561173950357	0.3016388642977533	0.29664972053206917	0.14376402509000027	0.2579473900801772	0.8412155817388277	0.8412155817388277
99	-39.841399630268377	-3821.670929400561363	-3861.512329030829733	-1.533897484042337	1140	0	0	577	-3821.670929400561363	-1.533897484042337	1140	0	0	577	0.714241796496496	0.867966891079801	-7.403115915742527	1.7176335017661861	0.2725607821206178	15.68950259763286	0.2836189706397502	0.3043042077942919	0.1474735849602861	0.26460323660567175	0.8228906008245757	0.8228906008245757
100	-49.172799730148903	-3811.744427493203602	-3860.917227223352711	-1.931092378658475	1140	0	0	575	-3811.744427493203602	-1.931092378658475	1140	0	0	575	0.855199265977111	1.068627655414200	-7.738306786140244	2.9459867016600945	0.2311710747731436	20.40920783341416	0.3029527363684901	0.293220963858719	0.14115953776361817	0.26266676200917277	0.8002780591015458	0.8002780591015458
101	-63.918177982425796	-3810.300569472093230	-3874.218747454518962	-2.259249423655866	1140	0	0	581	-3810.300569472093230	-2.259249423655866	1140	0	0	581	0.833381233632421	1.837210526242880	-7.717060521438948	4.104797843476459	0.24888860402164822	23.84802658217081	0.28131594994841663	0.30232272739745814	0.14554121879029	0.2708201038638352	0.453612268016283	0.453612268016283
102	-46.456738517358531	-3816.595679074811869	-3863.052417592170514	-2.821319234846243	1140	0	0	577	-3816.595679074811869	-2.821319234846243	1140	0	0	577	0.848074158356846	0.961021187269774	-6.9567223188382785	2.6612370413077704	0.22981043637129953	17.995891486379033	0.2830853386658255	0.2937543947027718	0.1464566272144931	0.2767036394169095	0.882471863878666	0.882471863878666
103	-53.831421181113768	-3815.100803690729208	-3868.932224871843118	-3.060134614793924	1140	0	0	577	-3815.100803690729208	-3.060134614793924	1140	0	0	577	0.932838476100677	0.837106958332357	-6.9628410087496855	2.8461186569083514	0.2320002308092344	22.993440075881217	0.2842548098302292	0.2908646246348136	0.14460309758391143	0.2802774679510458	1.1143599593999691	1.1143599593999691
104	-47.353814045577415	-3816.997652227596973	-3864.351466273174537	-1.380341261719734	1140	0	0	577	-3816.997652227596973	-1.380341261719734	1140	0	0	577	0.792610650742488	0.855796553598481	-7.523631899889265	1.497241493332625	0.24174709595076532	19.62966793101102	0.27318498151772536	0.3105207308789412	0.1471319184765809	0.2691623691267524	0.9261671449945581	0.9261671449945581
105	-53.584476390707188	-3822.303059925491652	-3875.887536316198748	-4.702908175378788	1140	0	0	577	-3822.303059925491652	-4.702908175378788	1140	0	0	577	1.010183441446950	1.161652515205217	-6.299270196022983	1.598801394748952	0.17260780837532383	19.5052767446221	0.2820278005585908	0.29613323477124986	0.1439639858326714	0.27787497883748813	0.8696089650083454	0.8696089650083454
106	-52.199445571539648	-3812.955115278354242	-3865.154560849894096	-3.802833333891799	1140	0	0	577	-3812.955115278354242	-3.802833333891799	1140	0	0	577	0.747269437553858	0.535179072250379	-6.295168928057284	1.9302531526039228	0.20082362267733492	24.82500317994688	0.304846218956972	0.2879390489202598	0.13998041520550603	0.2672343169172622	1.3962979426898332	1.3962979426898332
107	-33.593588009628427	-3830.673658273694400	-3864.267246283322947	-0.694240021449289	1140	0	0	577	-3830.673658273694400	-0.694240021449289	1140	0	0	577	0.708164151878071	0.348703993764875	-8.123640720511789	1.2402897910000283	0.2533019651683118	16.31831320631116	0.312164896361474	0.28490758585600856	0.13850668158026386	0.26442083620225354	2.030846117453915	2.030846117453915
108	-32.814848216428722	-3826.333461684992017	-3859.148309901420816	-0.731901113905277	1140	0	0	580	-3826.333461684992017	-0.731901113905277	1140	0	0	580	0.897038385892906	0.320388897318722	-8.238198899486825	1.2103988546924778	0.24281131499947145	17.312979789357104	0.30745857013917216	0.28013348725410053	0.15197362356142097	0.2604343190453064	2.7998422960347953	2.7998422960347953
109	-63.433918193343317	-3814.213942196806784	-3877.647860390150072	-0.333477028586602	1140	0	0	578	-3814.213942196806784	-0.333477028586602	1140	0	0	578	0.785109013759930	1.456693232350513	-9.264506238630814	1.1780071840018378	0.2250117926558693	23.65405924071845	0.3007765206943188	0.28283638087501684	0.15343995499397514	0.26294714343668923	0.5389666103501295	0.5389666103501295
110	-55.476671692067285	-3810.759710837889088	-3866.236382529956245	-1.357394970321875	1140	0	0	575	-3810.759710837889088	-1.357394970321875	1140	0	0	575	0.827958796255041	0.835215862336808	-7.580076740796681	1.4816247845375603	0.24933018530814371	24.389959798492537	0.30664730395379186	0.2864707551176193	0.1405559947992767	0.26632594612931204	0.9913111491184288	0.9913111491184288
111	-58.969168597800696	-3807.551495521528977	-3866.520664119329467	-1.907545826762667	1140	0	0	577	-3807.551495521528977	-1.907545826762667	1140	0	0	577	0.784986371494132	0.864712638503615	-7.206673114638182	1.784969372658272	0.19309792990399208	26.160744891288342	0.3034881206066358	0.2938217726516948	0.13910793981106215	0.2635821669306073	0.9078002755372586	0.9078002755372586
112	-51.138409900064858	-3818.363723082940396	-3869.502132983005140	-2.454834464037717	1140	0	0	575	-3818.363723082940396	-2.454834464037717	1140	0	0	575	0.977284546716526	1.077993258944944	-7.594907001405861	3.7908174183639893	0.23817881689824394	19.028159952938438	0.30187813102994204	0.2888792965667528	0.13676795778884235	0.2724746146144629	0.9065776048293809	0.9065776048293809
113	-49.094509368745705	-3809.889975466608121	-3858.984484835353669	-2.332692446310713	1140	0	0	577	-3809.889975466608121	-2.332692446310713	1140	0	0	577	0.887957793099098	0.365305749559895	-8.891305852041937	7.7933165038387555	0.24488322344484958	22.208971450231672	0.28977012521309925	0.31740157999374613	0.1312823427069709	0.26154595208618353	2.430724931564512	2.430724931564512
114	-45.928741755280576	-3828.357542024027680	-3874.286283779308178	-0.920490087322577	1140	0	0	585	-3828.357542024027680	-0.920490087322577	1140	0	0	585	0.713315328051839	1.052143238280135	-9.440902172869182	2.2060878103564625	0.25361168347535196	17.45458445572193	0.30694655257914755	0.2769398444273402	0.1390642409350668	0.27704936205844527	0.6779640852112931	0.6779640852112931
115	-61.463079443793788	-3809.106032203805171	-3870.569111647599129	-4.197894704916623	1140	0	0	577	-3809.106032203805171	-4.197894704916623	1140	0	0	577	0.770095122854091	1.372706744455185	-6.202726866415615	1.9024256210374078	0.2565266018030668	24.45087484464758	0.30831704806980376	0.27371142998723996	0.13968515331708126	0.27828636862587486	0.5610048365863715	0.5610048365863715
116	-58.378535766809371	-3812.037850257309401	-3870.416386024118765	-3.018980152628433	1140	0	0	577	-3812.037850257309401	-3.018980152628433	1140	0	0	577	0.821554620269513	1.179747915914014	-7.876381578539029	10.027288962536065	0.2610166926198931	21.70277188414983	0.3076427318005763	0.2752998864218731	0.13937964970629838	0.2776777320712521	0.6963814974260928	0.6963814974260928
117	-58.329438494956278	-3820.969524381671363	-3879.298962876627684	-2.727651951082521	1140	0	0	575	-3820.969524381671363	-2.727651951082521	1140	0	0	575	0.850962514657333	1.669061981882021	-7.4562110673498525	4.9756080523759625	0.25328868365238794	19.358323366093128	0.2949582448018594	0.3002671738469399	0.1336328558710021	0.2711417254801987	0.5098447654399236	0.5098447654399236
